505|Печенье сдобное "Счастливый день"|7.40000009536743|19.1000003814697|66.0999984741211|75|100.0|0|26|0
506|Печенье сдобное с мармеладом|6.80000019073486|15.1999998092651|35.0|65|100.0|0|26|0
507|Пирог маковый "Флай"|3.29999995231628|12.0|47.0|70|100.0|0|26|0
508|Пирог фруктовый|6.5|8.69999980926514|55.0999984741211|70|100.0|0|26|0
509|Пирожное "Экзотика"|6.59999990463257|8.89999961853027|28.8999996185303|45|100.0|0|26|0
510|Пончик с апельсиновой начинкой|12.1000003814697|11.6000003814697|20.2999992370605|50|100.0|0|26|0
511|Рулет|5.5|10.3999996185303|67.0999984741211|60|100.0|0|26|0
512|Торт "Каприз"|3.0|13.0|27.0|45|100.0|0|26|0
513|Торт "Муравейник"|7.69999980926514|17.3999996185303|61.7999992370605|70|100.0|0|26|0
514|Торт "Наполеон"|2.90000009536743|16.2999992370605|36.5999984741211|45|100.0|0|26|0
515|Торт "Пьяная вишня"|6.59999990463257|13.1999998092651|31.7999992370605|40|100.0|0|26|0
516|Торт бисквитный с фрукт.начинкой|4.69999980926514|11.8000001907349|49.7999992370606|45|100.0|0|26|0
517|Торт вафельный|7.40000009536743|31.2000007629395|46.7000007629395|60|100.0|0|26|0
518|Торт йогурт-киви|2.09999990463257|7.0|37.0|40|100.0|0|26|0
519|Торт йогуртовый с виноградом|3.59999990463257|9.0|28.7000007629395|50|100.0|0|26|0
520|Торт медовый|4.59999990463257|13.3000001907349|53.9000015258789|40|100.0|0|26|0
521|Торт слоеный с кремом|5.0|37.4000015258789|44.0|45|100.0|0|26|0
522|Торт сметанный|4.59999990463257|12.5|38.5|40|100.0|0|26|0
523|Треугольник с джемом|4.59999990463257|8.89999961853027|54.2999992370605|65|100.0|0|26|0
524|Хлопья кукурузные глазированные|6.19999980926514|0.899999976158142|74.0999984741211|65|100.0|0|26|0
525|Чак-чак|7.0|32.0|61.0|65|100.0|0|26|0
526|Шарлотка яблочная|3.29999995231628|0.300000011920929|61.4000015258789|61|100.0|0|26|0
527|Эклер|8.19999980926514|37.9000015258789|41.5999984741211|30|100.0|0|26|0
528|Арахис жареный в сахаре|15.0|26.0|58.0|65|100.0|0|27|0
529|Батончик шоколадный|3.20000004768372|24.1000003814697|64.0|65|100.0|0|27|0
530|Варенье клубничное|0.300000011920929|0.0|76.9000015258789|70|100.0|0|27|0
531|Глюкоза|0.0|0.0|99.9000015258789|100|100.0|0|27|0
532|Десерт "Йогурт-вишня"|3.5|7.0|49.2999992370605|45|100.0|0|27|0
533|Десерт "Каспер"|4.59999990463257|16.2000007629395|19.7999992370605|60|100.0|0|27|0
534|Желе|3.20000004768372|0.0|18.5|65|100.0|0|27|0
535|Ириска|0.0|0.0|95.0|80|100.0|0|27|0
536|Карамельный десерт|4.59999990463257|21.7999992370605|34.4000015258789|40|100.0|0|27|0
537|Козинаки арахис|19.0|32.5999984741211|39.0|45|100.0|0|27|0
538|Козинаки из семечек|12.6000003814697|32.0999984741211|34.2999992370605|60|100.0|0|27|0
539|Конфеты "Птичье молоко"|2.90000009536743|25.2000007629395|62.0|60|100.0|0|27|0
540|Конфеты "Nesquick"|6.80000019073486|33.4000015258789|56.0|40|100.0|0|27|0
541|Мармелад|0.0|0.100000001490116|77.6999969482422|50|100.0|0|27|0
542|Мёд|0.800000011920929|0.0|81.5|70|100.0|0|27|0
543|Шоколад "Godiva Fine"|4.69999980926514|30.5|54.0999984741211|40|100.0|0|27|0
544|Шоколад горький  "Золотой бархат" 99%|13.5|54.0|15.6999998092651|25|100.0|0|27|0
545|Шоколад горький "Верность качеству" 99%|13.5|54.0|15.6999998092651|25|100.0|0|27|0
546|Шоколад молочный|6.5|31.3999996185303|58.5999984741211|40|100.0|0|27|0
547|Шоколад молочный "Godiva"|11.6000003814697|39.5|44.2000007629395|40|100.0|0|27|0
548|Шоколад темный|6.69999980926514|33.2999992370605|52.5|40|100.0|0|27|0
549|Шоколадные конфеты|3.20000004768372|23.6000003814697|63.7999992370605|60|100.0|0|27|0
550|Mars|4.40000009536743|18.2000007629395|68.0|70|100.0|0|27|0
551|Nuts|6.80000019073486|24.2000007629395|60.5|70|100.0|0|27|0
552|Picnic|8.10000038146973|28.8999996185303|53.2999992370606|70|100.0|0|27|0
553|Snikers|8.89999961853027|30.3999996185303|55.0999984741211|70|100.0|0|27|0
554|Twix|5.0|24.8999996185303|63.7000007629395|60|100.0|0|27|0
555|Молоко с соком|0.5|2.0|12.1999998092651|70|100.0|0|28|0
556|Молочный коктейль|2.79999995231628|2.0|9.5|40|100.0|0|28|0
557|Мороженое "Гигант"|4.09999990463257|14.3999996185303|32.5999984741211|30|100.0|0|28|0
558|Мороженое "Ля Фам"клубн.со сливк.|4.30000019073486|13.8999996185303|31.1000003814697|50|100.0|0|28|0
559|Мороженое "Нестле 48 копеек"|2.09999990463257|6.0|23.7999992370605|40|100.0|0|28|0
560|Мороженое "Рефлекс"|2.0|23.3999996185303|30.6000003814697|35|100.0|0|28|0
561|Мороженое молочное|4.09999990463257|3.09999990463257|21.3999996185303|40|100.0|0|28|0
562|Мороженое пломбир в шоколаде|2.20000004768372|12.5|14.0|35|100.0|0|28|0
563|Питьевое пюре "Botaniq" банан+клубника|0.0|0.0|14.8999996185303|50|100.0|0|28|0
564|Эскимо|10.0|33.2000007629395|24.6000003814697|40|100.0|0|28|0
565|Картофель пюре|2.52999997138977|3.70000004768372|14.2600002288818|90|100.0|0|8|2
566|Ряженка 4%|2.82999992370605|4.0|4.26000022888184|50|100.0|0|4|1
